order_date,product_name,category,item_price,units_sold,revenue,units_returned,refund_amount,cogs,repeat_order_pct
2025-04-11,Linen Maxi Dress,Dresses,96.16,1,96.16,0,0.0,36.0,0.2807
2025-04-11,Organic Shirt Dress,Dresses,86.93,1,86.93,0,0.0,32.79,0.2761
2025-04-11,Knit Sweater Dress,Dresses,100.49,1,100.49,0,0.0,36.06,0.3031
2025-04-11,Recycled Sneakers,Footwear,87.5,1,87.5,0,0.0,35.98,0.3304
2025-04-11,Leather Ankle Boots,Footwear,142.92,1,142.92,0,0.0,57.74,0.3231
2025-04-11,Canvas Slip-Ons,Footwear,59.67,1,59.67,0,0.0,26.1,0.3153
2025-04-11,Weekend Travel Bag,Bags,88.36,1,88.36,0,0.0,28.93,0.2603
2025-04-11,Canvas Tote,Bags,44.87,1,44.87,0,0.0,15.39,0.2663
2025-04-11,Crossbody Bag,Bags,62.79,1,62.79,0,0.0,19.86,0.2839
2025-04-11,Bamboo Sunglasses,Accessories,34.67,2,69.35,0,0.0,19.92,0.2604
2025-04-11,Recycled Beanie,Accessories,21.05,1,21.05,0,0.0,6.07,0.3042
2025-04-11,Cork Wallet,Accessories,27.62,2,55.24,0,0.0,16.78,0.2935
2025-04-11,Organic Socks 3-Pack,Accessories,17.34,1,17.34,0,0.0,5.05,0.3035
2025-04-11,Hemp Belt,Accessories,23.93,1,23.93,0,0.0,6.92,0.3015
2025-04-11,Performance Leggings,Activewear,64.44,1,64.44,0,0.0,24.82,0.2807
2025-04-12,Classic Essential Tee,Tops,37.16,2,74.33,0,0.0,28.94,0.2853
2025-04-12,Organic V-Neck,Tops,45.31,3,135.94,0,0.0,51.84,0.2684
2025-04-12,Linen Relaxed Shirt,Tops,60.16,1,60.16,0,0.0,22.19,0.286
2025-04-12,Oversized Crop Top,Tops,35.01,1,35.01,0,0.0,13.14,0.2664
2025-04-12,Merino Wool Polo,Tops,68.02,1,68.02,0,0.0,26.4,0.3143
2025-04-12,Organic Joggers,Bottoms,60.08,2,120.16,0,0.0,41.68,0.3344
2025-04-12,High-Rise Wide Leg,Bottoms,72.83,1,72.83,0,0.0,25.55,0.2639
2025-04-12,Relaxed Chinos,Bottoms,71.56,1,71.56,0,0.0,25.83,0.2697
2025-04-12,Linen Shorts,Bottoms,47.98,1,47.98,0,0.0,16.68,0.3339
2025-04-12,Premium Hoodie,Outerwear,113.36,1,113.36,0,0.0,45.29,0.2834
2025-04-12,Wool Blend Coat,Outerwear,197.74,1,197.74,0,0.0,82.33,0.3301
2025-04-12,Puffer Jacket Recycled,Outerwear,142.3,1,142.3,0,0.0,58.35,0.343
2025-04-12,Wrap Midi Dress,Dresses,77.37,1,77.37,0,0.0,27.65,0.3283
2025-04-12,Linen Maxi Dress,Dresses,96.98,1,96.98,0,0.0,36.07,0.2916
2025-04-12,Organic Shirt Dress,Dresses,80.8,1,80.8,0,0.0,28.84,0.3061
2025-04-12,Recycled Sneakers,Footwear,87.52,1,87.52,0,0.0,35.32,0.2599
2025-04-12,Leather Ankle Boots,Footwear,133.81,1,133.81,0,0.0,55.9,0.2993
2025-04-12,Canvas Slip-Ons,Footwear,57.42,1,57.42,0,0.0,23.68,0.2947
2025-04-12,Weekend Travel Bag,Bags,86.84,1,86.84,0,0.0,29.74,0.2616
2025-04-12,Canvas Tote,Bags,44.11,1,44.11,0,0.0,15.09,0.3361
2025-04-12,Bamboo Sunglasses,Accessories,34.27,1,34.27,0,0.0,10.28,0.3321
2025-04-12,Recycled Beanie,Accessories,22.44,2,44.88,0,0.0,13.78,0.337
2025-04-12,Cork Wallet,Accessories,29.65,1,29.65,0,0.0,8.86,0.2886
2025-04-12,Organic Socks 3-Pack,Accessories,17.62,1,17.62,0,0.0,5.37,0.2733
2025-04-12,Hemp Belt,Accessories,25.07,1,25.07,0,0.0,7.22,0.3163
2025-04-13,Classic Essential Tee,Tops,39.9,3,119.7,0,0.0,43.92,0.3061
2025-04-13,Organic V-Neck,Tops,44.17,3,132.52,0,0.0,51.45,0.291
2025-04-13,Linen Relaxed Shirt,Tops,56.12,2,112.24,0,0.0,41.36,0.3154
2025-04-13,Oversized Crop Top,Tops,35.99,1,35.99,0,0.0,14.1,0.2554
2025-04-13,Organic Joggers,Bottoms,60.73,1,60.73,0,0.0,20.52,0.3307
2025-04-13,High-Rise Wide Leg,Bottoms,76.65,2,153.3,0,0.0,53.76,0.2792
2025-04-13,Relaxed Chinos,Bottoms,67.3,1,67.3,0,0.0,24.65,0.2734
2025-04-13,Linen Shorts,Bottoms,48.62,1,48.62,0,0.0,16.93,0.2571
2025-04-13,Premium Hoodie,Outerwear,115.25,1,115.25,0,0.0,46.29,0.3201
2025-04-13,Wool Blend Coat,Outerwear,192.73,1,192.73,0,0.0,76.18,0.3126
2025-04-13,Wrap Midi Dress,Dresses,81.98,1,81.98,0,0.0,29.8,0.3437
2025-04-13,Linen Maxi Dress,Dresses,92.91,1,92.91,0,0.0,34.17,0.333
2025-04-13,Organic Shirt Dress,Dresses,86.03,1,86.03,0,0.0,31.79,0.3058
2025-04-13,Recycled Sneakers,Footwear,90.36,1,90.36,0,0.0,39.43,0.2647
2025-04-13,Weekend Travel Bag,Bags,91.56,1,91.56,0,0.0,30.31,0.3188
2025-04-13,Crossbody Bag,Bags,63.16,1,63.16,0,0.0,20.89,0.3125
2025-04-13,Bamboo Sunglasses,Accessories,33.38,1,33.38,0,0.0,9.77,0.2804
2025-04-13,Recycled Beanie,Accessories,21.04,1,21.04,0,0.0,6.25,0.2856
2025-04-13,Cork Wallet,Accessories,29.97,1,29.97,0,0.0,8.71,0.2643
2025-04-14,Classic Essential Tee,Tops,37.1,5,185.48,0,0.0,73.45,0.2836
2025-04-14,Organic V-Neck,Tops,43.24,3,129.73,0,0.0,50.97,0.2786
2025-04-14,Linen Relaxed Shirt,Tops,61.52,2,123.04,0,0.0,44.6,0.3261
2025-04-14,Oversized Crop Top,Tops,34.67,2,69.33,0,0.0,26.62,0.3131
2025-04-14,Merino Wool Polo,Tops,66.31,1,66.31,0,0.0,25.04,0.3014
2025-04-14,Organic Joggers,Bottoms,61.84,3,185.51,0,0.0,65.04,0.2627
2025-04-14,High-Rise Wide Leg,Bottoms,77.45,3,232.35,0,0.0,80.4,0.3212
2025-04-14,Relaxed Chinos,Bottoms,70.13,2,140.26,0,0.0,47.42,0.3333
2025-04-14,Linen Shorts,Bottoms,50.79,1,50.79,0,0.0,17.48,0.2737
2025-04-14,Premium Hoodie,Outerwear,110.43,2,220.86,0,0.0,89.12,0.2946
2025-04-14,Wool Blend Coat,Outerwear,186.54,1,186.54,0,0.0,73.61,0.2773
2025-04-14,Puffer Jacket Recycled,Outerwear,148.92,1,148.92,0,0.0,59.62,0.2899
2025-04-14,Rain Jacket,Outerwear,91.15,1,91.15,0,0.0,37.94,0.2852
2025-04-14,Wrap Midi Dress,Dresses,80.43,1,80.43,0,0.0,29.07,0.2933
2025-04-14,Linen Maxi Dress,Dresses,96.0,1,96.0,0,0.0,33.55,0.3249
2025-04-14,Organic Shirt Dress,Dresses,87.45,1,87.45,0,0.0,30.98,0.3293
2025-04-14,Knit Sweater Dress,Dresses,101.51,1,101.51,0,0.0,36.29,0.3133
2025-04-14,Recycled Sneakers,Footwear,85.17,1,85.17,0,0.0,35.31,0.2605
2025-04-14,Leather Ankle Boots,Footwear,144.21,1,144.21,0,0.0,59.78,0.2646
2025-04-14,Canvas Slip-Ons,Footwear,60.79,1,60.79,0,0.0,25.45,0.3374
2025-04-14,Weekend Travel Bag,Bags,89.57,1,89.57,0,0.0,29.48,0.3308
2025-04-14,Canvas Tote,Bags,46.19,1,46.19,0,0.0,14.82,0.331
2025-04-14,Crossbody Bag,Bags,66.91,1,66.91,0,0.0,22.01,0.3405
2025-04-14,Bamboo Sunglasses,Accessories,36.33,1,36.33,0,0.0,10.9,0.2665
2025-04-14,Recycled Beanie,Accessories,22.34,2,44.67,0,0.0,13.96,0.3252
2025-04-14,Cork Wallet,Accessories,28.83,1,28.83,0,0.0,8.29,0.3295
2025-04-14,Organic Socks 3-Pack,Accessories,17.6,1,17.6,0,0.0,5.12,0.299
2025-04-14,Hemp Belt,Accessories,26.16,1,26.16,0,0.0,7.73,0.3314
2025-04-14,Seamless Sports Bra,Activewear,44.76,1,44.76,0,0.0,16.51,0.3301
2025-04-14,Performance Leggings,Activewear,67.62,1,67.62,0,0.0,26.11,0.3074
2025-04-15,Classic Essential Tee,Tops,38.74,4,154.98,0,0.0,60.48,0.296
2025-04-15,Organic V-Neck,Tops,45.48,3,136.45,0,0.0,53.01,0.3319
2025-04-15,Linen Relaxed Shirt,Tops,60.65,2,121.29,0,0.0,43.86,0.288
2025-04-15,Oversized Crop Top,Tops,36.13,1,36.13,0,0.0,13.43,0.3157
2025-04-15,Merino Wool Polo,Tops,64.12,1,64.12,0,0.0,25.05,0.3411
2025-04-15,Organic Joggers,Bottoms,60.99,2,121.99,0,0.0,43.04,0.2769
2025-04-15,High-Rise Wide Leg,Bottoms,71.35,2,142.7,0,0.0,47.56,0.298
2025-04-15,Relaxed Chinos,Bottoms,65.9,1,65.9,0,0.0,22.17,0.3126
2025-04-15,Linen Shorts,Bottoms,51.0,1,51.0,0,0.0,17.54,0.2637
2025-04-15,Premium Hoodie,Outerwear,114.5,2,229.01,0,0.0,90.86,0.2579
2025-04-15,Wool Blend Coat,Outerwear,190.14,1,190.14,0,0.0,77.71,0.331
2025-04-15,Puffer Jacket Recycled,Outerwear,146.42,1,146.42,0,0.0,60.7,0.2733
2025-04-15,Wrap Midi Dress,Dresses,80.69,2,161.38,0,0.0,57.28,0.309
2025-04-15,Linen Maxi Dress,Dresses,95.67,1,95.67,0,0.0,34.34,0.2777
2025-04-15,Organic Shirt Dress,Dresses,88.37,1,88.37,0,0.0,31.83,0.312
2025-04-15,Knit Sweater Dress,Dresses,100.77,1,100.77,0,0.0,35.33,0.3339
2025-04-15,Recycled Sneakers,Footwear,93.4,1,93.4,0,0.0,39.21,0.3142
2025-04-15,Leather Ankle Boots,Footwear,134.08,1,134.08,0,0.0,56.42,0.3035
2025-04-15,Canvas Slip-Ons,Footwear,61.29,1,61.29,0,0.0,26.78,0.2998
2025-04-15,Weekend Travel Bag,Bags,84.57,1,84.57,0,0.0,28.78,0.3211
2025-04-15,Canvas Tote,Bags,42.84,1,42.84,0,0.0,13.98,0.2824
2025-04-15,Crossbody Bag,Bags,66.88,1,66.88,0,0.0,21.67,0.3054
2025-04-15,Bamboo Sunglasses,Accessories,33.98,2,67.96,0,0.0,19.66,0.2911
2025-04-15,Recycled Beanie,Accessories,22.51,2,45.01,0,0.0,14.02,0.2728
2025-04-15,Cork Wallet,Accessories,30.16,1,30.16,0,0.0,9.36,0.2893
2025-04-15,Organic Socks 3-Pack,Accessories,18.6,1,18.6,0,0.0,5.41,0.3366
2025-04-15,Hemp Belt,Accessories,23.84,1,23.84,0,0.0,6.83,0.308
2025-04-15,Performance Leggings,Activewear,62.49,1,62.49,0,0.0,21.97,0.3318
2025-04-16,Classic Essential Tee,Tops,40.88,4,163.53,0,0.0,60.48,0.2801
2025-04-16,Organic V-Neck,Tops,46.71,3,140.14,0,0.0,53.79,0.3165
2025-04-16,Linen Relaxed Shirt,Tops,57.41,3,172.22,0,0.0,68.22,0.312
2025-04-16,Oversized Crop Top,Tops,33.56,2,67.12,0,0.0,26.2,0.303
2025-04-16,Merino Wool Polo,Tops,65.08,1,65.08,0,0.0,25.5,0.2673
2025-04-16,Organic Joggers,Bottoms,59.12,3,177.35,0,0.0,61.14,0.3235
2025-04-16,High-Rise Wide Leg,Bottoms,74.69,2,149.38,0,0.0,53.32,0.2962
2025-04-16,Relaxed Chinos,Bottoms,67.95,1,67.95,0,0.0,24.3,0.3295
2025-04-16,Linen Shorts,Bottoms,46.73,1,46.73,0,0.0,16.11,0.2741
2025-04-16,Denim Straight Leg,Bottoms,86.73,1,86.73,0,0.0,31.45,0.3387
2025-04-16,Premium Hoodie,Outerwear,111.31,2,222.61,0,0.0,87.18,0.3052
2025-04-16,Wool Blend Coat,Outerwear,193.67,1,193.67,0,0.0,74.68,0.276
2025-04-16,Puffer Jacket Recycled,Outerwear,148.38,1,148.38,0,0.0,58.5,0.3206
2025-04-16,Wrap Midi Dress,Dresses,78.83,2,157.67,0,0.0,58.84,0.2981
2025-04-16,Linen Maxi Dress,Dresses,91.44,2,182.88,0,0.0,66.04,0.2745
2025-04-16,Organic Shirt Dress,Dresses,84.43,2,168.85,0,0.0,60.94,0.2872
2025-04-16,Knit Sweater Dress,Dresses,100.53,1,100.53,0,0.0,37.56,0.2695
2025-04-16,Recycled Sneakers,Footwear,86.08,2,172.16,0,0.0,69.84,0.2941
2025-04-16,Leather Ankle Boots,Footwear,141.66,1,141.66,0,0.0,56.59,0.2725
2025-04-16,Canvas Slip-Ons,Footwear,56.56,1,56.56,0,0.0,23.5,0.2702
2025-04-16,Weekend Travel Bag,Bags,90.25,1,90.25,0,0.0,30.31,0.3421
2025-04-16,Canvas Tote,Bags,44.06,1,44.06,0,0.0,14.66,0.3059
2025-04-16,Bamboo Sunglasses,Accessories,35.43,1,35.43,0,0.0,10.61,0.284
2025-04-16,Recycled Beanie,Accessories,21.99,2,43.98,0,0.0,12.92,0.2719
2025-04-16,Cork Wallet,Accessories,30.33,1,30.33,0,0.0,9.13,0.3382
2025-04-16,Organic Socks 3-Pack,Accessories,18.79,1,18.79,0,0.0,5.52,0.2648
2025-04-16,Hemp Belt,Accessories,24.72,1,24.72,0,0.0,7.4,0.3064
2025-04-16,Seamless Sports Bra,Activewear,43.38,1,43.38,0,0.0,16.78,0.3331
2025-04-17,Classic Essential Tee,Tops,37.5,3,112.49,0,0.0,44.79,0.2585
2025-04-17,Organic V-Neck,Tops,44.37,4,177.5,0,0.0,64.36,0.2715
2025-04-17,Linen Relaxed Shirt,Tops,60.2,2,120.41,0,0.0,44.3,0.3055
2025-04-17,Oversized Crop Top,Tops,34.47,2,68.95,0,0.0,26.1,0.276
2025-04-17,Merino Wool Polo,Tops,62.67,1,62.67,0,0.0,23.09,0.3208
2025-04-17,Organic Joggers,Bottoms,59.79,2,119.58,0,0.0,40.02,0.3302
2025-04-17,High-Rise Wide Leg,Bottoms,73.31,2,146.63,0,0.0,51.68,0.2911
2025-04-17,Relaxed Chinos,Bottoms,67.93,2,135.86,0,0.0,49.9,0.3316
2025-04-17,Linen Shorts,Bottoms,47.58,1,47.58,0,0.0,16.02,0.2896
2025-04-17,Denim Straight Leg,Bottoms,84.67,1,84.67,0,0.0,30.98,0.2568
2025-04-17,Premium Hoodie,Outerwear,107.38,1,107.38,0,0.0,41.55,0.319
2025-04-17,Wool Blend Coat,Outerwear,192.81,1,192.81,0,0.0,77.7,0.2973
2025-04-17,Puffer Jacket Recycled,Outerwear,146.96,1,146.96,0,0.0,61.69,0.2844
2025-04-17,Rain Jacket,Outerwear,96.81,1,96.81,0,0.0,39.91,0.2825
2025-04-17,Wrap Midi Dress,Dresses,82.64,2,165.28,0,0.0,58.72,0.3249
2025-04-17,Linen Maxi Dress,Dresses,90.72,1,90.72,0,0.0,32.27,0.326
2025-04-17,Organic Shirt Dress,Dresses,83.33,1,83.33,0,0.0,31.32,0.2847
2025-04-17,Knit Sweater Dress,Dresses,97.82,1,97.82,0,0.0,34.97,0.3033
2025-04-17,Recycled Sneakers,Footwear,87.7,2,175.4,0,0.0,76.42,0.3223
2025-04-17,Leather Ankle Boots,Footwear,134.81,1,134.81,0,0.0,55.47,0.2756
2025-04-17,Canvas Slip-Ons,Footwear,58.13,1,58.13,0,0.0,24.53,0.2694
2025-04-17,Weekend Travel Bag,Bags,88.95,1,88.95,0,0.0,29.16,0.282
2025-04-17,Canvas Tote,Bags,43.44,1,43.44,0,0.0,14.85,0.2975
2025-04-17,Crossbody Bag,Bags,61.78,1,61.78,0,0.0,20.4,0.2769
2025-04-17,Bamboo Sunglasses,Accessories,35.53,2,71.05,0,0.0,21.9,0.2747
2025-04-17,Recycled Beanie,Accessories,21.45,2,42.91,0,0.0,12.54,0.2938
2025-04-17,Cork Wallet,Accessories,28.53,1,28.53,0,0.0,8.59,0.3237
2025-04-17,Organic Socks 3-Pack,Accessories,17.67,1,17.67,0,0.0,5.07,0.2579
2025-04-17,Hemp Belt,Accessories,24.42,1,24.42,0,0.0,7.3,0.2557
2025-04-17,Seamless Sports Bra,Activewear,44.01,1,44.01,0,0.0,16.96,0.3233
2025-04-17,Performance Leggings,Activewear,66.28,1,66.28,0,0.0,24.39,0.2991
2025-04-18,Classic Essential Tee,Tops,39.53,4,158.11,0,0.0,62.6,0.3423
2025-04-18,Organic V-Neck,Tops,45.28,2,90.56,0,0.0,32.8,0.2852
2025-04-18,Linen Relaxed Shirt,Tops,56.7,3,170.1,0,0.0,61.65,0.3177
2025-04-18,Oversized Crop Top,Tops,36.72,1,36.72,0,0.0,13.29,0.3056
2025-04-18,Merino Wool Polo,Tops,63.98,1,63.98,0,0.0,25.25,0.2968
2025-04-18,Organic Joggers,Bottoms,60.08,3,180.25,0,0.0,64.17,0.2751
2025-04-18,High-Rise Wide Leg,Bottoms,77.69,2,155.38,0,0.0,55.78,0.3268
2025-04-18,Relaxed Chinos,Bottoms,66.24,2,132.49,0,0.0,44.72,0.3068
2025-04-18,Linen Shorts,Bottoms,50.81,1,50.81,0,0.0,17.61,0.2965
2025-04-18,Denim Straight Leg,Bottoms,89.46,1,89.46,0,0.0,32.38,0.2715
2025-04-18,Premium Hoodie,Outerwear,105.72,2,211.44,0,0.0,80.78,0.2751
2025-04-18,Wool Blend Coat,Outerwear,193.06,1,193.06,0,0.0,76.07,0.3409
2025-04-18,Puffer Jacket Recycled,Outerwear,148.72,1,148.72,0,0.0,62.32,0.3291
2025-04-18,Rain Jacket,Outerwear,95.8,1,95.8,0,0.0,37.65,0.3149
2025-04-18,Wrap Midi Dress,Dresses,77.77,2,155.54,0,0.0,55.2,0.2748
2025-04-18,Linen Maxi Dress,Dresses,90.55,1,90.55,0,0.0,33.46,0.2718
2025-04-18,Organic Shirt Dress,Dresses,84.28,2,168.57,0,0.0,58.86,0.2897
2025-04-18,Knit Sweater Dress,Dresses,95.44,1,95.44,0,0.0,32.94,0.2978
2025-04-18,Recycled Sneakers,Footwear,90.95,2,181.9,0,0.0,78.4,0.3235
2025-04-18,Leather Ankle Boots,Footwear,133.46,1,133.46,0,0.0,57.47,0.2782
2025-04-18,Canvas Slip-Ons,Footwear,61.81,1,61.81,0,0.0,26.36,0.2563
2025-04-18,Weekend Travel Bag,Bags,85.08,1,85.08,0,0.0,28.27,0.3299
2025-04-18,Canvas Tote,Bags,46.31,1,46.31,0,0.0,14.88,0.2852
2025-04-18,Crossbody Bag,Bags,66.59,1,66.59,0,0.0,22.94,0.2579
2025-04-18,Bamboo Sunglasses,Accessories,35.4,2,70.81,0,0.0,21.44,0.3289
2025-04-18,Recycled Beanie,Accessories,22.45,2,44.9,0,0.0,13.36,0.3273
2025-04-18,Cork Wallet,Accessories,30.31,2,60.62,0,0.0,17.66,0.3295
2025-04-18,Organic Socks 3-Pack,Accessories,18.1,1,18.1,0,0.0,5.68,0.286
2025-04-18,Hemp Belt,Accessories,25.39,1,25.39,0,0.0,7.73,0.2882
2025-04-18,Seamless Sports Bra,Activewear,44.55,1,44.55,0,0.0,16.26,0.268
2025-04-18,Running Tank,Activewear,37.47,1,37.47,0,0.0,13.52,0.324
2025-04-19,Classic Essential Tee,Tops,39.41,3,118.24,0,0.0,42.96,0.2814
2025-04-19,Organic V-Neck,Tops,44.03,2,88.07,0,0.0,32.66,0.3019
2025-04-19,Linen Relaxed Shirt,Tops,59.87,2,119.73,0,0.0,44.36,0.2885
2025-04-19,Oversized Crop Top,Tops,33.55,2,67.09,0,0.0,24.32,0.2691
2025-04-19,Merino Wool Polo,Tops,64.89,1,64.89,0,0.0,23.72,0.2839
2025-04-19,Organic Joggers,Bottoms,60.08,2,120.16,0,0.0,40.44,0.2971
2025-04-19,High-Rise Wide Leg,Bottoms,78.02,1,78.02,0,0.0,28.56,0.3369
2025-04-19,Relaxed Chinos,Bottoms,66.67,1,66.67,0,0.0,22.43,0.3167
2025-04-19,Premium Hoodie,Outerwear,107.01,1,107.01,0,0.0,43.31,0.3084
2025-04-19,Puffer Jacket Recycled,Outerwear,138.84,1,138.84,0,0.0,54.55,0.2964
2025-04-19,Wrap Midi Dress,Dresses,75.26,1,75.26,0,0.0,26.11,0.2956
2025-04-19,Linen Maxi Dress,Dresses,96.36,1,96.36,0,0.0,34.16,0.3107
2025-04-19,Organic Shirt Dress,Dresses,83.92,1,83.92,0,0.0,29.29,0.2836
2025-04-19,Recycled Sneakers,Footwear,84.6,1,84.6,0,0.0,36.51,0.3276
2025-04-19,Canvas Slip-Ons,Footwear,59.67,1,59.67,0,0.0,26.03,0.2829
2025-04-19,Weekend Travel Bag,Bags,85.04,1,85.04,0,0.0,28.33,0.2957
2025-04-19,Canvas Tote,Bags,43.82,1,43.82,0,0.0,14.86,0.3094
2025-04-19,Crossbody Bag,Bags,63.09,1,63.09,0,0.0,20.63,0.3161
2025-04-19,Bamboo Sunglasses,Accessories,33.49,1,33.49,0,0.0,10.26,0.326
2025-04-19,Recycled Beanie,Accessories,21.11,1,21.11,0,0.0,6.06,0.3045
2025-04-19,Cork Wallet,Accessories,28.05,1,28.05,0,0.0,8.04,0.264
2025-04-20,Classic Essential Tee,Tops,39.18,3,117.55,0,0.0,44.04,0.2578
2025-04-20,Organic V-Neck,Tops,43.64,2,87.27,0,0.0,33.94,0.3155
2025-04-20,Linen Relaxed Shirt,Tops,60.32,2,120.64,0,0.0,46.48,0.3307
2025-04-20,Oversized Crop Top,Tops,35.23,1,35.23,0,0.0,13.61,0.3395
2025-04-20,Merino Wool Polo,Tops,63.35,1,63.35,0,0.0,23.78,0.3224
2025-04-20,Organic Joggers,Bottoms,57.86,2,115.71,0,0.0,40.44,0.2592
2025-04-20,High-Rise Wide Leg,Bottoms,72.22,1,72.22,0,0.0,24.66,0.3252
2025-04-20,Relaxed Chinos,Bottoms,71.85,1,71.85,0,0.0,25.04,0.2792
2025-04-20,Linen Shorts,Bottoms,50.44,1,50.44,0,0.0,18.17,0.3304
2025-04-20,Premium Hoodie,Outerwear,109.55,1,109.55,0,0.0,43.95,0.2649
2025-04-20,Wool Blend Coat,Outerwear,193.79,1,193.79,0,0.0,78.46,0.2824
2025-04-20,Wrap Midi Dress,Dresses,76.17,1,76.17,0,0.0,27.13,0.329
2025-04-20,Linen Maxi Dress,Dresses,94.56,1,94.56,0,0.0,34.04,0.2952
2025-04-20,Organic Shirt Dress,Dresses,81.74,1,81.74,0,0.0,30.18,0.2924
2025-04-20,Recycled Sneakers,Footwear,89.75,1,89.75,0,0.0,37.32,0.2912
2025-04-20,Leather Ankle Boots,Footwear,144.89,1,144.89,0,0.0,60.49,0.2573
2025-04-20,Bamboo Sunglasses,Accessories,34.92,1,34.92,0,0.0,10.25,0.2699
2025-04-20,Recycled Beanie,Accessories,22.41,1,22.41,0,0.0,7.01,0.281
2025-04-20,Cork Wallet,Accessories,27.75,1,27.75,0,0.0,8.16,0.2893
2025-04-21,Classic Essential Tee,Tops,40.09,4,160.35,0,0.0,62.04,0.3154
2025-04-21,Organic V-Neck,Tops,44.08,3,132.24,0,0.0,48.87,0.3441
2025-04-21,Linen Relaxed Shirt,Tops,57.27,3,171.82,0,0.0,68.04,0.2574
2025-04-21,Oversized Crop Top,Tops,34.35,2,68.69,0,0.0,26.2,0.3084
2025-04-21,Merino Wool Polo,Tops,67.78,1,67.78,0,0.0,25.02,0.3251
2025-04-21,Organic Joggers,Bottoms,56.22,3,168.65,0,0.0,59.28,0.3093
2025-04-21,High-Rise Wide Leg,Bottoms,74.26,3,222.79,0,0.0,75.84,0.3239
2025-04-21,Relaxed Chinos,Bottoms,66.8,2,133.6,0,0.0,48.88,0.3186
2025-04-21,Linen Shorts,Bottoms,47.11,2,94.21,0,0.0,33.44,0.2602
2025-04-21,Denim Straight Leg,Bottoms,86.54,1,86.54,0,0.0,28.97,0.2595
2025-04-21,Premium Hoodie,Outerwear,112.04,2,224.08,0,0.0,90.34,0.2956
2025-04-21,Wool Blend Coat,Outerwear,182.51,1,182.51,0,0.0,72.86,0.2568
2025-04-21,Puffer Jacket Recycled,Outerwear,144.22,1,144.22,0,0.0,58.17,0.291
2025-04-21,Wrap Midi Dress,Dresses,77.69,2,155.39,0,0.0,55.64,0.3261
2025-04-21,Linen Maxi Dress,Dresses,96.48,2,192.97,0,0.0,71.78,0.2806
2025-04-21,Organic Shirt Dress,Dresses,86.06,2,172.11,0,0.0,59.22,0.3331
2025-04-21,Knit Sweater Dress,Dresses,95.28,1,95.28,0,0.0,33.54,0.3261
2025-04-21,Recycled Sneakers,Footwear,87.72,2,175.44,0,0.0,75.44,0.3031
2025-04-21,Leather Ankle Boots,Footwear,145.12,1,145.12,0,0.0,63.8,0.2993
2025-04-21,Canvas Slip-Ons,Footwear,60.09,1,60.09,0,0.0,26.39,0.2916
2025-04-21,Weekend Travel Bag,Bags,93.39,1,93.39,0,0.0,29.89,0.3087
2025-04-21,Canvas Tote,Bags,44.4,1,44.4,0,0.0,14.44,0.322
2025-04-21,Crossbody Bag,Bags,62.42,1,62.42,0,0.0,20.8,0.2746
2025-04-21,Bamboo Sunglasses,Accessories,35.02,2,70.05,0,0.0,20.16,0.274
2025-04-21,Recycled Beanie,Accessories,22.46,2,44.93,0,0.0,13.68,0.2598
2025-04-21,Cork Wallet,Accessories,30.3,1,30.3,0,0.0,9.27,0.2736
2025-04-21,Organic Socks 3-Pack,Accessories,18.0,1,18.0,0,0.0,5.36,0.272
2025-04-21,Hemp Belt,Accessories,24.18,1,24.18,0,0.0,7.17,0.3172
2025-04-21,Seamless Sports Bra,Activewear,43.29,1,43.29,0,0.0,16.56,0.3103
2025-04-21,Performance Leggings,Activewear,63.49,1,63.49,0,0.0,22.4,0.2829
2025-04-21,Running Tank,Activewear,37.27,1,37.27,0,0.0,13.76,0.2872
2025-04-22,Classic Essential Tee,Tops,38.35,4,153.39,0,0.0,56.68,0.3363
2025-04-22,Organic V-Neck,Tops,43.8,4,175.22,0,0.0,67.24,0.3233
2025-04-22,Linen Relaxed Shirt,Tops,58.89,2,117.79,0,0.0,43.76,0.3093
2025-04-22,Oversized Crop Top,Tops,36.44,1,36.44,0,0.0,14.23,0.2645
2025-04-22,Merino Wool Polo,Tops,62.2,1,62.2,0,0.0,23.87,0.284
2025-04-22,Organic Joggers,Bottoms,56.44,3,169.33,0,0.0,60.69,0.3404
2025-04-22,High-Rise Wide Leg,Bottoms,74.95,2,149.9,0,0.0,52.06,0.3392
2025-04-22,Relaxed Chinos,Bottoms,72.39,2,144.78,0,0.0,51.72,0.2584
2025-04-22,Linen Shorts,Bottoms,48.49,1,48.49,0,0.0,17.09,0.2782
2025-04-22,Denim Straight Leg,Bottoms,90.99,1,90.99,0,0.0,32.02,0.2634
2025-04-22,Premium Hoodie,Outerwear,113.04,1,113.04,0,0.0,45.68,0.3245
2025-04-22,Wool Blend Coat,Outerwear,187.11,1,187.11,0,0.0,76.05,0.3412
2025-04-22,Puffer Jacket Recycled,Outerwear,146.26,1,146.26,0,0.0,59.65,0.3344
2025-04-22,Wrap Midi Dress,Dresses,80.02,2,160.05,0,0.0,60.0,0.3437
2025-04-22,Linen Maxi Dress,Dresses,98.48,1,98.48,0,0.0,36.17,0.3122
2025-04-22,Organic Shirt Dress,Dresses,83.54,2,167.09,0,0.0,62.84,0.2927
2025-04-22,Knit Sweater Dress,Dresses,94.71,1,94.71,0,0.0,33.09,0.2973
2025-04-22,Recycled Sneakers,Footwear,88.58,2,177.16,0,0.0,74.24,0.2981
